,Age,Country,Book_Count,Average_Rating,Above_Average
129401.0,40.0, USA,1,10.0,0
129410.0,29.0, USA,4,7.0,0
129417.0,10.0, USA,1,8.0,0
129422.0,26.0, Italy,1,8.0,0
129427.0,31.0, Singapore,1,4.0,0
129434.0,23.0, USA,4,7.75,0
129444.0,30.0, USA,10,7.8,1
129453.0,50.0, USA,1,3.0,0
129458.0,43.0, USA,1,8.0,0
129461.0,39.0, USA,4,9.5,0
129462.0,25.0, Germany,1,10.0,0
129465.0,33.0, USA,48,7.6875,1
129469.0,59.0, Canada,3,6.666666666666667,0
129481.0,42.0, Canada,1,10.0,0
129482.0,24.0, USA,1,8.0,0
129485.0,18.0, Canada,1,9.0,0
129489.0,24.0, Canada,28,9.607142857142858,1
129492.0,45.0, USA,2,6.0,0
129494.0,14.0, USA,16,6.4375,1
129503.0,40.0, Portugal,75,7.88,1
129516.0,51.0, Spain,1,8.0,0
129526.0,48.0, USA,1,8.0,0
129529.0,53.0, USA,1,9.0,0
129538.0,36.0, new Zealand,4,6.0,0
129571.0,43.0, USA,1,7.0,0
129572.0,19.0, USA,6,7.166666666666667,0
129584.0,24.0, USA,1,4.0,0
129605.0,43.0, Canada,1,7.0,0
129611.0,25.0, Germany,4,7.5,0
129617.0,29.0, Germany,4,7.25,0
129627.0,23.0, USA,1,9.0,0
129632.0,55.0, Canada,1,8.0,0
129641.0,16.0, USA,3,9.333333333333334,0
129644.0,14.0, Australia,2,5.0,0
129647.0,43.0, USA,1,8.0,0
129655.0,26.0, south Korea,3,8.666666666666666,0
129665.0,48.0, USA,4,5.75,0
129677.0,29.0, USA,1,7.0,0
129682.0,43.0, USA,2,7.5,0
129687.0,38.0, Germany,2,6.0,0
129690.0,34.0, USA,19,9.263157894736842,1
129693.0,44.0, USA,1,9.0,0
129715.0,18.0, USA,1,10.0,0
129716.0,30.0, USA,235,9.059574468085106,1
129718.0,30.0, Canada,8,5.75,1
129742.0,39.0, USA,2,10.0,0
129755.0,13.0, Spain,1,8.0,0
129767.0,19.0, USA,1,9.0,0
129777.0,46.0, USA,2,8.0,0
129783.0,48.0, USA,1,8.0,0
129801.0,35.0, USA,2,7.5,0
129813.0,43.0, France,1,8.0,0
129818.0,42.0, USA,3,7.0,0
129827.0,51.0, USA,3,8.666666666666666,0
129833.0,18.0, USA,1,8.0,0
129835.0,23.0, USA,7,7.857142857142857,1
129843.0,31.0, USA,1,9.0,0
129845.0,21.0, Portugal,1,8.0,0
129848.0,24.0, USA,1,8.0,0
129851.0,35.0, USA,118,7.271186440677966,1
129855.0,18.0, USA,2,7.0,0
129861.0,41.0, united kingdom,2,7.5,0
129862.0,15.0, USA,1,7.0,0
129864.0,34.0, Canada,2,8.5,0
129866.0,20.0, Germany,1,8.0,0
129876.0,19.0, USA,1,8.0,0
129879.0,28.0, USA,1,10.0,0
129880.0,30.0, USA,4,9.25,0
129883.0,23.0, USA,20,6.95,1
129899.0,43.0, USA,2,8.5,0
129901.0,44.0, USA,2,7.0,0
129904.0,57.0, united kingdom,1,8.0,0
129911.0,43.0, USA,1,10.0,0
129915.0,49.0, USA,4,8.5,0
129916.0,31.0, USA,1,8.0,0
129944.0,42.0, Canada,1,9.0,0
129945.0,27.0, USA,2,6.5,0
129965.0,44.0, USA,1,8.0,0
129980.0,57.0, USA,1,9.0,0
129982.0,11.0, Australia,2,5.0,0
129988.0,31.0, USA,5,5.8,0
129989.0,33.0, USA,1,9.0,0
130008.0,31.0, USA,1,8.0,0
130012.0,35.0, united kingdom,1,6.0,0
130027.0,32.0, USA,2,8.0,0
130036.0,15.0, USA,1,5.0,0
130047.0,33.0, USA,1,6.0,0
130049.0,36.0, USA,3,8.0,0
130053.0,21.0, USA,1,7.0,0
130060.0,32.0, USA,1,8.0,0
130063.0,35.0, USA,5,4.8,0
130074.0,47.0, USA,1,7.0,0
130076.0,21.0, Canada,1,9.0,0
130085.0,42.0, Australia,2,7.0,0
130093.0,25.0, USA,2,6.0,0
130099.0,24.0, USA,1,6.0,0
130111.0,37.0, USA,1,6.0,0
130112.0,36.0, USA,2,4.5,0
130122.0,36.0, Canada,2,8.5,0
130132.0,33.0, Canada,5,8.0,0
130136.0,40.0, USA,1,7.0,0
130140.0,36.0, USA,2,5.5,0
130149.0,42.0, USA,2,9.0,0
130157.0,47.0, USA,7,6.0,1
130166.0,69.0, USA,11,7.2727272727272725,1
130167.0,54.0, USA,1,8.0,0
130168.0,62.0, Canada,13,5.538461538461538,1
130178.0,31.0, USA,1,8.0,0
130183.0,33.0, Canada,1,7.0,0
130195.0,25.0, Netherlands,2,8.0,0
130196.0,39.0, USA,1,5.0,0
130199.0,20.0, USA,4,7.0,0
130205.0,23.0, Netherlands,1,7.0,0
130210.0,38.0, USA,1,10.0,0
130215.0,34.0, USA,5,8.8,0
130216.0,31.0, USA,1,7.0,0
130221.0,49.0, USA,2,7.0,0
130224.0,27.0, USA,2,5.0,0
130226.0,24.0, USA,1,8.0,0
130245.0,27.0, USA,1,9.0,0
130250.0,23.0, USA,4,7.75,0
130258.0,27.0, USA,8,7.25,1
130263.0,24.0, USA,1,8.0,0
130271.0,39.0, Germany,3,7.333333333333333,0
130275.0,31.0, USA,1,5.0,0
130279.0,26.0, USA,2,9.0,0
130304.0,49.0, USA,1,8.0,0
130320.0,58.0, Australia,1,8.0,0
130324.0,32.0, USA,1,9.0,0
130328.0,49.0, Australia,1,7.0,0
130336.0,64.0, united kingdom,1,6.0,0
130342.0,36.0, Ireland,1,10.0,0
130344.0,30.0, Spain,1,6.0,0
130348.0,42.0, USA,1,8.0,0
130353.0,37.0, USA,1,8.0,0
130358.0,35.0, USA,1,10.0,0
130362.0,19.0, USA,1,7.0,0
130368.0,14.0, USA,1,10.0,0
130380.0,83.0, USA,1,7.0,0
130382.0,60.0, USA,1,7.0,0
130389.0,47.0, united kingdom,1,9.0,0
130396.0,39.0, Canada,5,9.0,0
130400.0,19.0, USA,4,7.0,0
130401.0,25.0, Canada,1,7.0,0
130418.0,42.0, USA,1,9.0,0
130430.0,27.0, USA,8,8.375,1
130438.0,38.0, Canada,21,7.809523809523809,1
130449.0,37.0, Trinidad and Tobago,1,10.0,0
130453.0,47.0, USA,1,8.0,0
130460.0,63.0, USA,2,4.0,0
130472.0,44.0, Australia,1,7.0,0
130473.0,33.0, USA,2,8.0,0
130474.0,33.0, USA,55,9.10909090909091,1
130484.0,42.0, USA,1,6.0,0
130493.0,45.0, USA,15,6.733333333333333,1
130518.0,31.0, Canada,3,9.0,0
130527.0,29.0, USA,1,10.0,0
130543.0,22.0, Canada,10,7.6,1
130547.0,22.0, USA,2,7.5,0
130553.0,37.0, Belgium,1,9.0,0
130574.0,32.0, Germany,2,7.5,0
130575.0,21.0, USA,1,8.0,0
130577.0,32.0, USA,3,8.0,0
130581.0,18.0, USA,14,8.071428571428571,1
130585.0,33.0, Spain,1,6.0,0
130591.0,27.0, India,2,7.5,0
130594.0,18.0, India,1,8.0,0
130603.0,21.0, USA,1,7.0,0
130611.0,35.0, Australia,1,3.0,0
130615.0,35.0, Spain,8,6.625,1
130616.0,21.0, USA,4,6.75,0
130633.0,19.0, USA,1,7.0,0
130636.0,20.0, USA,26,7.423076923076923,1
130639.0,38.0, Switzerland,2,8.5,0
130641.0,30.0, Germany,1,8.0,0
130654.0,49.0, USA,1,7.0,0
130661.0,26.0, Canada,1,8.0,0
130670.0,45.0, USA,8,7.25,1
130677.0,29.0, Denmark,1,6.0,0
130693.0,33.0, Spain,1,9.0,0
130699.0,35.0, USA,2,7.5,0
130705.0,29.0, Australia,54,7.7592592592592595,1
130714.0,24.0, USA,1,8.0,0
130715.0,36.0, USA,2,5.5,0
130737.0,24.0, united kingdom,1,8.0,0
130741.0,37.0, united kingdom,5,8.4,0
130750.0,34.0, united kingdom,1,9.0,0
130792.0,36.0, Cyprus,14,7.142857142857143,1
130793.0,29.0, USA,3,8.333333333333334,0
130806.0,20.0, Canada,3,8.0,0
130810.0,16.0, Australia,2,6.5,0
130812.0,26.0, USA,2,5.0,0
130826.0,27.0, USA,1,5.0,0
130837.0,32.0, Canada,22,8.727272727272727,1
130844.0,16.0, USA,2,5.0,0
130847.0,35.0, USA,49,9.122448979591837,1
130849.0,20.0, USA,1,6.0,0
130866.0,44.0, USA,10,5.5,1
130873.0,22.0, USA,1,8.0,0
130882.0,28.0, Pakistan,5,5.4,0
130890.0,58.0, USA,4,8.5,0
130898.0,20.0, Germany,2,7.5,0
130899.0,49.0, Germany,3,6.333333333333333,0
130913.0,35.0, USA,1,7.0,0
130918.0,48.0, USA,1,7.0,0
130923.0,43.0, USA,8,8.5,1
130938.0,51.0, Germany,1,9.0,0
130940.0,27.0, USA,1,9.0,0
130943.0,20.0, Spain,5,6.6,0
130950.0,32.0, USA,16,7.875,1
130952.0,15.0, Canada,6,8.333333333333334,0
130958.0,34.0, USA,2,9.5,0
130968.0,57.0, USA,2,6.5,0
130971.0,34.0, USA,5,9.0,0
130978.0,14.0, USA,6,9.833333333333334,0
130984.0,38.0, USA,1,7.0,0
130985.0,15.0, USA,2,9.0,0
130990.0,50.0, USA,1,5.0,0
131019.0,33.0, USA,1,8.0,0
131020.0,57.0, USA,1,9.0,0
131025.0,47.0, USA,3,8.333333333333334,0
131026.0,33.0, USA,8,7.375,1
131027.0,31.0, USA,45,8.266666666666667,1
131032.0,36.0, USA,42,6.857142857142857,1
131033.0,17.0, USA,1,10.0,0
131044.0,60.0, USA,1,6.0,0
131045.0,21.0, USA,2,8.5,0
131046.0,26.0, USA,45,7.866666666666666,1
131054.0,16.0, new Zealand,1,7.0,0
131057.0,21.0, USA,4,7.5,0
131069.0,25.0, USA,1,3.0,0
131070.0,28.0, USA,3,6.666666666666667,0
131079.0,29.0, USA,2,4.0,0
131097.0,36.0, USA,1,10.0,0
131098.0,67.0, USA,3,5.0,0
131099.0,39.0, united kingdom,22,7.909090909090909,1
131108.0,21.0, USA,5,9.6,0
131110.0,69.0, USA,1,8.0,0
131121.0,64.0, USA,1,7.0,0
131126.0,31.0, Spain,76,8.118421052631579,1
131137.0,42.0, USA,4,6.0,0
131143.0,44.0, USA,2,6.0,0
131147.0,36.0, USA,1,10.0,0
131154.0,18.0, USA,37,9.18918918918919,1
131176.0,47.0, USA,1,10.0,0
131177.0,18.0, new Zealand,1,7.0,0
131181.0,26.0, Japan,1,7.0,0
131182.0,32.0, USA,8,10.0,1
131184.0,36.0, USA,1,10.0,0
131191.0,23.0, USA,2,7.5,0
131193.0,40.0, USA,1,8.0,0
131200.0,28.0, united kingdom,1,8.0,0
131202.0,22.0, USA,6,8.0,0
131213.0,17.0, USA,7,8.714285714285714,1
131217.0,42.0, USA,1,10.0,0
131220.0,30.0, USA,1,8.0,0
131223.0,25.0, new Zealand,2,5.5,0
131238.0,15.0, USA,33,9.06060606060606,1
131254.0,44.0, USA,2,7.0,0
131260.0,24.0, USA,1,5.0,0
131265.0,23.0, USA,1,8.0,0
131269.0,20.0, USA,3,7.666666666666667,0
131273.0,20.0, USA,1,8.0,0
131275.0,31.0, USA,2,8.0,0
131276.0,65.0, Canada,1,8.0,0
131284.0,23.0, USA,1,8.0,0
131285.0,33.0, USA,1,7.0,0
131288.0,38.0, USA,2,4.5,0
131290.0,27.0, USA,2,10.0,0
131293.0,25.0, USA,5,8.0,0
131299.0,22.0, Germany,1,10.0,0
131319.0,20.0, USA,1,5.0,0
131339.0,54.0, USA,1,8.0,0
131340.0,38.0, USA,1,4.0,0
131345.0,18.0, Canada,1,8.0,0
131346.0,32.0, Germany,1,10.0,0
131363.0,20.0, Norway,11,8.363636363636363,1
131389.0,14.0, new Zealand,1,9.0,0
131408.0,24.0, USA,1,6.0,0
131432.0,14.0, USA,2,8.0,0
131437.0,21.0, new Zealand,9,8.11111111111111,1
131441.0,18.0, France,28,8.392857142857142,1
131443.0,23.0, USA,1,8.0,0
131445.0,22.0, USA,1,7.0,0
131476.0,29.0, Australia,4,6.25,0
131480.0,43.0, USA,1,10.0,0
131481.0,29.0, USA,1,10.0,0
131482.0,37.0, USA,4,9.25,0
131491.0,28.0, USA,1,7.0,0
131492.0,48.0, Canada,1,8.0,0
131502.0,30.0, Norway,1,7.0,0
131510.0,31.0, Luxembourg,10,7.4,1
131535.0,31.0, USA,2,9.0,0
131545.0,31.0, USA,3,6.666666666666667,0
131554.0,46.0, united kingdom,1,10.0,0
131564.0,39.0, USA,7,6.285714285714286,1
131588.0,27.0, USA,4,8.25,0
131594.0,47.0, USA,27,8.518518518518519,1
131597.0,41.0, USA,8,6.125,1
131602.0,34.0, USA,2,8.5,0
131604.0,44.0, USA,2,9.0,0
131622.0,51.0, USA,32,7.90625,1
131625.0,45.0, Australia,1,9.0,0
131664.0,25.0, Australia,1,9.0,0
131675.0,36.0, Netherlands,13,6.538461538461538,1
131678.0,35.0, Netherlands,3,7.0,0
131681.0,48.0, USA,1,9.0,0
131686.0,27.0, Canada,27,6.703703703703703,1
131689.0,31.0, USA,7,9.142857142857142,1
131693.0,17.0, France,1,2.0,0
131699.0,42.0, USA,1,7.0,0
131704.0,32.0, Australia,1,7.0,0
131730.0,39.0, united kingdom,1,8.0,0
131744.0,38.0, Canada,5,6.8,0
131749.0,53.0, USA,1,7.0,0
131754.0,31.0, USA,4,8.75,0
131767.0,40.0, USA,2,7.0,0
131768.0,31.0, USA,2,9.0,0
131779.0,45.0, USA,4,7.25,0
131780.0,33.0, Germany,1,8.0,0
131791.0,57.0, USA,1,9.0,0
131807.0,17.0, USA,1,7.0,0
131809.0,32.0, Germany,1,7.0,0
131813.0,45.0, united kingdom,1,10.0,0
131819.0,21.0, Germany,1,8.0,0
131842.0,41.0, Switzerland,1,7.0,0
131843.0,42.0, Germany,1,9.0,0
131849.0,39.0, Germany,3,5.0,0
131855.0,31.0, united kingdom,58,7.051724137931035,1
131856.0,55.0, united kingdom,2,8.0,0
131862.0,26.0, USA,3,7.0,0
131868.0,39.0, USA,1,8.0,0
131869.0,40.0, USA,2,7.5,0
131871.0,18.0, USA,1,7.0,0
131876.0,26.0, USA,4,8.5,0
131877.0,19.0, USA,3,3.6666666666666665,0
131885.0,41.0, Canada,1,7.0,0
131888.0,41.0, USA,1,8.0,0
131894.0,35.0, USA,1,7.0,0
131895.0,28.0, USA,2,6.5,0
131904.0,42.0, USA,2,7.5,0
131906.0,55.0, USA,2,7.0,0
131913.0,35.0, Germany,15,8.133333333333333,1
131914.0,52.0, USA,5,7.0,0
131921.0,20.0, Sweden,1,7.0,0
131934.0,36.0, USA,1,5.0,0
131942.0,29.0, USA,1,8.0,0
131951.0,31.0, USA,2,7.0,0
131954.0,19.0, USA,1,9.0,0
131967.0,34.0, USA,3,6.666666666666667,0
131968.0,38.0, USA,1,10.0,0
131989.0,45.0, USA,1,8.0,0
131994.0,28.0, USA,2,7.5,0
132001.0,30.0, USA,1,10.0,0
132003.0,42.0, USA,1,8.0,0
132006.0,31.0, USA,6,6.333333333333333,0
132017.0,27.0, USA,1,6.0,0
132023.0,18.0, USA,1,8.0,0
132026.0,24.0, USA,2,6.0,0
132030.0,44.0, USA,6,7.166666666666667,0
132031.0,31.0, Germany,5,6.6,0
132050.0,34.0, USA,3,6.666666666666667,0
132062.0,25.0, USA,1,8.0,0
132065.0,35.0, USA,2,8.0,0
132078.0,43.0, USA,1,10.0,0
132083.0,47.0, USA,25,8.6,1
132092.0,44.0, Switzerland,2,8.0,0
132095.0,24.0, USA,1,7.0,0
132104.0,47.0, USA,1,10.0,0
132109.0,25.0, USA,1,10.0,0
132115.0,40.0, USA,1,7.0,0
132126.0,38.0, USA,2,7.5,0
132130.0,26.0, Germany,2,8.5,0
132131.0,68.0, USA,4,6.75,0
132133.0,23.0, USA,4,5.5,0
132140.0,33.0, USA,1,8.0,0
132142.0,43.0, USA,2,7.5,0
132151.0,33.0, USA,1,7.0,0
132152.0,36.0, united kingdom,4,7.0,0
132154.0,38.0, USA,1,8.0,0
132157.0,34.0, USA,2,9.0,0
132161.0,30.0, USA,1,5.0,0
132166.0,28.0, USA,4,7.5,0
132171.0,54.0, USA,20,7.95,1
132180.0,42.0, USA,1,7.0,0
132184.0,22.0, USA,3,9.0,0
132190.0,33.0, USA,1,8.0,0
132210.0,46.0, USA,1,10.0,0
132218.0,20.0, USA,2,8.0,0
132229.0,62.0, USA,4,7.75,0
132230.0,58.0, USA,2,8.5,0
132234.0,52.0, USA,1,7.0,0
132242.0,33.0, USA,2,7.5,0
132255.0,16.0, Spain,1,7.0,0
132257.0,35.0, Sweden,1,5.0,0
132258.0,57.0, USA,1,9.0,0
132276.0,47.0, USA,1,10.0,0
132282.0,23.0, USA,21,8.476190476190476,1
132289.0,56.0, USA,1,9.0,0
132290.0,32.0, USA,7,8.571428571428571,1
132303.0,39.0, Canada,2,9.0,0
132319.0,15.0, Australia,2,8.5,0
132324.0,35.0, USA,1,6.0,0
132343.0,42.0, Germany,1,10.0,0
132350.0,18.0, USA,2,8.0,0
132357.0,52.0, USA,7,8.428571428571429,1
132358.0,42.0, USA,1,8.0,0
132371.0,54.0, USA,29,6.586206896551724,1
132373.0,45.0, USA,5,7.8,0
132374.0,73.0, USA,6,6.0,0
132375.0,58.0, USA,52,8.807692307692308,1
132381.0,29.0, Germany,1,7.0,0
132382.0,40.0, USA,7,7.428571428571429,1
132384.0,42.0, USA,1,8.0,0
132387.0,44.0, USA,1,6.0,0
132392.0,38.0, USA,16,7.5625,1
132396.0,63.0, USA,1,5.0,0
132398.0,63.0, USA,2,4.0,0
132407.0,47.0, USA,2,10.0,0
132418.0,37.0, USA,1,6.0,0
132425.0,37.0, USA,5,8.0,0
132442.0,60.0, USA,1,10.0,0
132448.0,40.0, Canada,1,4.0,0
132452.0,54.0, USA,1,4.0,0
132453.0,50.0, USA,2,7.5,0
132455.0,14.0, USA,3,6.0,0
132457.0,56.0, USA,3,6.333333333333333,0
132471.0,48.0, USA,1,5.0,0
132472.0,46.0, Netherlands,1,8.0,0
132479.0,21.0, USA,1,9.0,0
132485.0,28.0, USA,1,9.0,0
132505.0,32.0, Germany,1,3.0,0
132513.0,23.0, USA,3,8.333333333333334,0
132515.0,39.0, USA,1,7.0,0
132522.0,20.0, USA,15,8.4,1
132531.0,29.0, united kingdom,4,5.75,0
132533.0,38.0, USA,1,9.0,0
132537.0,51.0, USA,1,5.0,0
132552.0,51.0, France,1,8.0,0
132558.0,43.0, USA,1,8.0,0
132562.0,24.0, Germany,2,7.0,0
132565.0,50.0, united kingdom,1,5.0,0
132572.0,45.0, Canada,14,6.428571428571429,1
132582.0,20.0, Italy,12,7.416666666666667,1
132603.0,36.0, France,2,8.0,0
132612.0,31.0, Spain,1,8.0,0
132619.0,29.0, USA,1,7.0,0
132623.0,45.0, USA,1,10.0,0
132633.0,24.0, Belgium,1,7.0,0
132648.0,30.0, USA,1,8.0,0
132657.0,36.0, Germany,1,8.0,0
132663.0,44.0, USA,57,8.385964912280702,1
132677.0,27.0, USA,1,7.0,0
132680.0,61.0, Canada,1,9.0,0
132683.0,45.0, USA,1,10.0,0
132686.0,20.0, USA,1,10.0,0
132687.0,28.0, USA,6,9.166666666666666,0
132709.0,71.0, USA,1,5.0,0
132713.0,43.0, Spain,1,6.0,0
132716.0,61.0, USA,17,7.411764705882353,1
132718.0,41.0, USA,1,8.0,0
132719.0,21.0, Spain,1,5.0,0
132726.0,52.0, USA,4,7.75,0
132735.0,52.0, Australia,5,5.8,0
132741.0,34.0, Germany,1,9.0,0
132747.0,30.0, France,1,7.0,0
132760.0,43.0, Australia,1,8.0,0
132770.0,27.0, USA,1,8.0,0
132773.0,61.0, Germany,1,5.0,0
132786.0,42.0, USA,18,6.555555555555555,1
132790.0,32.0, Germany,3,5.0,0
132801.0,27.0, Spain,2,7.5,0
132826.0,38.0, Germany,9,6.111111111111111,1
132828.0,35.0, Germany,1,7.0,0
132836.0,57.0, USA,138,8.91304347826087,1
132851.0,43.0, USA,31,6.516129032258065,1
132862.0,43.0, USA,1,5.0,0
132866.0,29.0, Germany,1,9.0,0
132889.0,18.0, USA,1,9.0,0
132898.0,21.0, Austria,1,10.0,0
132900.0,25.0, Germany,2,8.5,0
132901.0,24.0, USA,12,7.416666666666667,1
132905.0,22.0, Spain,1,7.0,0
132909.0,35.0, USA,21,7.142857142857143,1
132919.0,45.0, USA,1,10.0,0
132920.0,46.0, Canada,4,5.0,0
132930.0,29.0, united kingdom,44,7.409090909090909,1
132934.0,32.0, USA,1,7.0,0
132934.0,32.0,USA,1,7.0,0
132941.0,39.0, USA,1,8.0,0
132942.0,61.0, USA,2,4.5,0
132945.0,37.0, USA,1,4.0,0
132946.0,64.0, Canada,1,7.0,0
132952.0,43.0, USA,1,10.0,0
132954.0,27.0, Philippines,1,10.0,0
132957.0,52.0, USA,4,8.5,0
132960.0,33.0, USA,1,9.0,0
132967.0,13.0, Canada,1,9.0,0
132971.0,61.0, Canada,1,6.0,0
132978.0,18.0, USA,4,7.75,0
132986.0,32.0, Canada,1,7.0,0
132994.0,48.0, Canada,1,7.0,0
132996.0,34.0, USA,4,7.5,0
133008.0,70.0, united kingdom,1,10.0,0
133010.0,22.0, Spain,1,4.0,0
133031.0,19.0, Canada,1,8.0,0
133034.0,24.0, Singapore,10,7.1,1
133037.0,18.0, Canada,7,8.142857142857142,1
133038.0,29.0, Netherlands,1,8.0,0
133052.0,31.0, south Korea,2,6.5,0
133057.0,41.0, France,2,7.0,0
133077.0,24.0, Italy,1,6.0,0
133096.0,28.0, Brazil,3,7.666666666666667,0
133103.0,48.0, USA,1,8.0,0
133108.0,37.0, USA,3,7.666666666666667,0
133113.0,51.0, Canada,1,5.0,0
133123.0,27.0, Germany,5,6.2,0
133124.0,29.0, Germany,2,6.5,0
133130.0,38.0, USA,1,9.0,0
133135.0,35.0, Spain,1,7.0,0
133159.0,34.0, USA,1,8.0,0
133161.0,23.0, USA,4,8.75,0
133163.0,22.0, united kingdom,2,10.0,0
133166.0,23.0, Canada,11,8.0,1
133177.0,55.0, Canada,2,7.0,0
133184.0,34.0, USA,2,6.0,0
133205.0,29.0, USA,3,5.333333333333333,0
133207.0,37.0, USA,1,9.0,0
133211.0,57.0, USA,1,7.0,0
133225.0,28.0, USA,15,8.466666666666667,1
133228.0,24.0, USA,1,8.0,0
133235.0,33.0, USA,3,7.0,0
133240.0,34.0, Spain,3,8.666666666666666,0
133246.0,43.0, USA,8,7.875,1
133256.0,19.0, USA,1,8.0,0
133258.0,49.0, USA,13,7.153846153846154,1
133260.0,38.0, USA,2,8.0,0
133263.0,28.0, USA,1,8.0,0
133272.0,45.0, USA,12,5.0,1
133276.0,33.0, USA,1,8.0,0
133283.0,26.0, USA,2,5.0,0
133284.0,41.0, USA,26,6.461538461538462,1
133291.0,33.0, Germany,1,8.0,0
133294.0,66.0, USA,1,7.0,0
133296.0,23.0, USA,72,9.208333333333334,1
133297.0,45.0, Canada,1,4.0,0
133306.0,42.0, Germany,1,10.0,0
133310.0,56.0, USA,3,6.666666666666667,0
133320.0,15.0, USA,1,9.0,0
133322.0,21.0, Germany,1,4.0,0
133332.0,33.0, USA,1,8.0,0
133333.0,32.0, Germany,2,7.0,0
133337.0,40.0, united kingdom,1,5.0,0
133346.0,36.0, Australia,1,7.0,0
133348.0,26.0, Germany,4,7.5,0
133359.0,43.0, Germany,1,7.0,0
133375.0,60.0, Germany,2,4.0,0
133379.0,66.0, USA,3,6.666666666666667,0
133381.0,28.0, USA,1,5.0,0
133393.0,38.0, USA,1,5.0,0
133407.0,13.0, USA,1,8.0,0
133416.0,25.0, Canada,41,7.097560975609756,1
133417.0,33.0, Germany,9,7.0,1
133418.0,32.0, USA,18,7.611111111111111,1
133424.0,34.0, USA,5,7.8,0
133435.0,40.0,USA,3,8.666666666666666,0
133447.0,25.0, USA,1,7.0,0
133448.0,42.0, USA,1,7.0,0
133453.0,18.0, USA,1,8.0,0
133458.0,29.0, France,1,7.0,0
133462.0,31.0, USA,2,5.0,0
133471.0,14.0, USA,1,10.0,0
133479.0,42.0, Australia,1,4.0,0
133484.0,13.0, USA,1,10.0,0
133486.0,21.0, Spain,1,7.0,0
133492.0,24.0, Germany,1,7.0,0
133498.0,35.0, USA,1,10.0,0
133501.0,54.0, USA,1,4.0,0
133515.0,45.0, USA,3,6.333333333333333,0
133532.0,47.0, Germany,2,5.0,0
133535.0,50.0, Netherlands,1,5.0,0
133548.0,45.0, USA,4,8.0,0
133560.0,41.0, Germany,2,3.5,0
133562.0,27.0, USA,1,5.0,0
133564.0,26.0, Germany,4,7.25,0
133567.0,57.0, Germany,10,7.1,1
133571.0,39.0, USA,81,7.172839506172839,1
133587.0,20.0, Germany,1,10.0,0
133610.0,34.0, USA,1,8.0,0
133614.0,50.0, Canada,1,8.0,0
133634.0,30.0, USA,1,9.0,0
133645.0,24.0, Spain,1,6.0,0
133654.0,40.0, Netherlands,6,7.666666666666667,0
133656.0,19.0, USA,1,1.0,0
133659.0,34.0, USA,1,8.0,0
133673.0,50.0, USA,1,6.0,0
133679.0,39.0, USA,1,10.0,0
133689.0,29.0, Canada,60,7.6,1
133695.0,19.0, USA,1,4.0,0
133697.0,32.0, USA,1,7.0,0
133702.0,36.0, USA,1,8.0,0
133706.0,30.0, Australia,30,7.633333333333334,1
133708.0,58.0, Canada,1,7.0,0
133709.0,37.0, USA,1,7.0,0
133723.0,17.0, USA,1,7.0,0
133732.0,21.0, USA,1,9.0,0
133733.0,22.0, Australia,2,8.5,0
133736.0,14.0, USA,3,7.0,0
133738.0,28.0, USA,12,7.833333333333333,1
133744.0,33.0, USA,6,7.166666666666667,0
133745.0,30.0, USA,2,6.0,0
133747.0,28.0, USA,129,7.325581395348837,1
133764.0,32.0, USA,4,7.25,0
133772.0,16.0, USA,1,6.0,0
133777.0,18.0, USA,1,8.0,0
133778.0,25.0, USA,3,6.333333333333333,0
133779.0,28.0, USA,2,6.5,0
133781.0,23.0, USA,1,8.0,0
133786.0,35.0, USA,6,7.666666666666667,0
133787.0,26.0, USA,1,8.0,0
133806.0,36.0, USA,1,10.0,0
133810.0,15.0, Canada,1,8.0,0
133814.0,40.0, USA,1,10.0,0
133815.0,28.0, USA,1,6.0,0
133819.0,31.0, Belgium,1,9.0,0
133823.0,26.0, USA,1,7.0,0
133825.0,29.0, USA,1,7.0,0
133827.0,21.0, USA,2,9.0,0
133838.0,15.0, USA,1,6.0,0
133846.0,31.0, USA,4,8.75,0
133851.0,20.0, Germany,2,4.5,0
133852.0,23.0, USA,4,6.5,0
133860.0,28.0, USA,3,7.666666666666667,0
133866.0,37.0, USA,1,9.0,0
133868.0,36.0, USA,6,8.5,0
133871.0,29.0, USA,1,7.0,0
133883.0,28.0, Spain,1,8.0,0
133885.0,35.0, united kingdom,3,4.666666666666667,0
133905.0,34.0, USA,10,7.7,1
133909.0,20.0, Spain,1,8.0,0
133910.0,36.0, Germany,2,8.5,0
133916.0,25.0, USA,1,8.0,0
133919.0,26.0, USA,2,7.5,0
133933.0,22.0, USA,1,9.0,0
133935.0,28.0, USA,21,6.904761904761905,1
133936.0,66.0, USA,1,8.0,0
133939.0,62.0, USA,1,7.0,0
133948.0,36.0, USA,1,10.0,0
133955.0,58.0, USA,1,8.0,0
133958.0,53.0, USA,8,7.75,1
133961.0,32.0, united kingdom,3,8.0,0
133980.0,22.0, Canada,2,7.0,0
133986.0,42.0, Germany,1,6.0,0
134005.0,34.0, USA,16,8.1875,1
134007.0,49.0, France,1,6.0,0
134023.0,35.0, Italy,1,8.0,0
134029.0,46.0, USA,7,8.714285714285714,1
134031.0,27.0, Germany,5,7.2,0
134042.0,24.0, USA,1,10.0,0
134061.0,45.0, USA,1,10.0,0
134064.0,24.0, Germany,1,8.0,0
134076.0,22.0, Canada,5,6.2,0
